Time,RequestTokens,ResponseTokens
0,6134,400
0,894,515
3052,4834,18
0,3124,16
0,6678,3
0,6552,3
0,7324,3
0,6166,23
0,6660,27
0,3200,19
0,6170,3
0,2978,20
0,7088,26
0,12595,350
0,3810,530
0,6799,26
0,6180,3
0,3107,21
0,7040,228
0,4017,18
0,4042,20
0,7104,24
0,3302,20
0,6880,3
0,24586,466
0,3166,23
0,3143,20
0,6963,30
0,4171,18
0,1487,459
0,2123,25
0,24363,416
3053,6508,3
0,6189,3
0,6189,3
0,5859,224
0,7473,3
0,6169,26
0,3182,16
0,6717,3
0,7280,3
0,12683,3
0,1051,251
0,6952,428
0,8332,237
0,4130,22
0,1723,488
0,3303,20
0,922,528
0,2077,487
0,6167,3
3053,6482,3
0,6689,3
0,6915,29
0,898,575
0,21878,415
0,3143,19
0,935,481
0,6892,30
0,3184,24
0,7308,29
0,3158,18
0,12667,370
0,894,406
0,14332,309
0,1040,329
0,12452,370
0,3637,171
0,6168,27
3056,9578,543
0,3333,21
0,5155,331
0,3145,17
0,6828,40
0,6594,3
0,3292,22
0,6286,3
0,6168,27
0,6775,28
0,10114,122
0,24728,697
0,9169,328
0,5698,255
0,8047,54
0,2356,327
0,3119,17
0,8141,413
0,7995,46
0,2809,305
0,6627,3
0,7332,3
0,7145,3
0,6918,24
3053,13900,562
0,12185,499
0,6925,32
0,1093,179
0,3117,16
0,3152,24
0,3112,16
0,3097,530
0,7182,3
0,30327,368
3053,14232,304
0,896,124
0,3772,285
0,9408,496
0,22284,321
0,7227,3
0,22711,503
0,9234,1052
0,16917,567
0,7211,3
0,12124,133
0,4700,318
0,9346,416
0,8408,32
0,13626,475
0,1574,652
0,8781,215
0,6752,29
0,6908,197
0,6592,3
0,3067,22
0,33045,492
3053,6554,28
0,2064,336
0,7407,34
0,25759,423
0,6601,3
0,3048,20
0,6319,3
0,6760,3
0,6166,22
0,7062,176
0,8073,469
0,3395,22
0,3327,21
0,4080,20
0,3136,17
0,7309,48
0,7008,3
0,8353,411
0,3130,21
0,13981,411
0,6734,3
0,7133,26
0,7012,511
0,3285,19
0,5379,412
0,7930,583
0,897,286
3056,3135,17
0,1012,590
0,6175,29
0,6358,3
0,11925,269
0,6829,3
0,6174,30
0,9408,174
0,7761,3
0,7247,3
0,5917,102
0,6324,3
0,7181,24
0,3131,17
0,6167,24
0,6303,3
0,22075,515
0,6148,118
0,931,18
0,19965,51
0,6171,28
0,3148,24
0,13184,366
0,60155,383
0,6178,3
0,21005,189
0,6455,3
0,6512,51
3049,3132,130
0,9100,194
0,3740,409
0,6742,39
0,6728,3
0,4237,24
0,6600,3
0,1047,57
0,6177,3
0,28534,497
0,3155,22
0,1832,32
0,6183,3
0,6545,26
0,2976,22
0,7108,37
0,5995,208
0,5389,519
3057,15051,347
0,6172,28
0,3052,17
0,6551,28
0,1930,18
0,6370,3
0,6171,29
0,6205,3
0,3013,16
0,6433,3
0,7446,617
0,13170,623
0,8233,3
0,6558,3
0,890,8
0,1064,61
0,35617,300
0,9591,38
0,6169,3
0,6166,23
0,6169,27
0,3714,481
0,6182,41
0,10226,2000
0,26154,11
0,6441,3
0,3040,623
3053,7605,3
0,6473,3
0,6629,3
0,931,21
0,6303,46
0,1665,1371
0,2559,639
0,6175,33
0,7046,3
0,3152,22
0,12159,437
0,7579,3
0,4333,18
0,2138,406
0,2924,13
0,6214,3
0,3144,18
0,19280,535
0,2660,524
0,1176,93
0,6169,3
3052,4156,20
0,2979,28
0,6961,29
0,3520,662
0,28975,425
0,6168,3
0,12124,670
0,6926,3
0,2880,535
0,1389,458
0,27359,8
0,981,168
0,6953,3
0,6168,24
0,8025,61
0,4408,344
3053,894,416
0,5158,533
0,6970,80
0,6217,3
0,15030,268
0,897,244
0,7081,3
0,894,357
0,3093,17
0,6317,3
0,4101,22
0,3143,17
0,13063,418
0,6786,3
0,6978,3
0,6844,3
0,6927,3
0,6514,29
0,26464,65
3057,9527,355
0,4124,19
0,3127,20
0,13283,432
0,6820,25
0,1079,168
0,17049,334
0,6900,29
0,3136,20
0,8207,351
0,906,462
0,45502,1848
0,7083,504
0,6535,23
0,20858,219
0,7323,3
0,7650,3
0,5695,281
3052,11555,301
0,4156,20
0,3159,26
0,1416,347
0,7132,29
0,18115,243
0,5258,356
0,3153,25
0,6443,3
0,14194,453
0,40754,490
0,1193,122
0,9099,300
0,7132,31
0,19609,922
0,6993,3
0,3105,20
0,6629,3
3053,98568,693
0,3486,496
0,26252,446
0,6167,24
0,12151,345
0,3107,20
0,4202,143
0,4744,106
0,6183,3
0,6173,31
0,7147,33
0,6172,34
0,5039,509
0,6938,3
0,15738,289
0,6795,3
0,3195,21
0,20010,180
3053,3066,19
0,1271,445
0,6506,29
0,27495,367
0,12433,579
0,6168,30
0,8104,176
0,1445,466
0,9800,370
0,16127,48
0,895,250
0,6174,33
0,6614,26
0,6410,28
0,12940,464
0,1043,298
0,1318,220
0,14665,408
0,2729,674
0,907,439
0,3361,18
0,904,216
0,92098,505
0,9881,408
0,2746,1390
0,4625,18
0,6167,3
0,12495,482
0,3555,859
3053,17667,183
0,3206,26
0,6015,67
0,3110,18
0,31269,496
0,6363,3
0,6569,26
0,3296,431
0,897,547
0,6949,3
0,1320,307
0,8769,307
0,11948,315
0,1525,578
0,2775,409
0,6488,3
0,4178,21
3053,30700,282
0,3973,344
0,6479,1
0,4365,561
0,25001,315
0,18849,398
0,6328,26
0,3171,21
0,7213,3
0,2546,840
0,3120,23
0,6417,930
0,1390,858
0,1205,341
0,3635,243
0,1581,283
0,4581,338
0,45614,488
0,6165,26
0,4746,390
0,6183,38
0,6607,3
0,3967,311
0,8564,400
0,65265,539
0,10780,366
0,2465,430
3056,24861,695
0,9352,537
0,2693,307
0,6311,3
0,6169,3
0,5086,347
0,6175,3
0,6359,3
0,16604,577
0,6576,3
0,1297,815
0,2252,324
0,4317,398
0,7099,3
0,3136,20
0,4090,20
0,7409,573
0,3490,22
3053,3929,24
0,7205,30
0,13045,317
0,1286,702
0,7691,3
0,8369,348
0,9259,62
0,4070,327
0,1641,342
0,3385,16
0,6769,3
0,3146,16
0,11207,557
0,9843,1
0,6400,3
0,20634,404
0,6189,3
0,6868,3
0,5441,252
0,1781,300
0,3137,21
0,3194,18
0,1310,368
0,1090,35
0,7057,3
0,1477,814
3053,6247,25
0,8554,3
0,10602,626
0,6171,27
0,7412,3
0,3119,20
0,3173,23
0,4310,22
0,4025,22
0,3103,13
0,6656,3
0,3289,17
0,10828,418
0,6216,27
0,6195,46
0,6166,3
0,7957,3
0,15359,360
0,6170,26
0,15579,463
0,6167,24
0,3135,22
0,31665,342
0,909,195
0,6801,3
0,4036,16
0,4118,16
0,3509,28
0,901,13
0,7309,3
0,1043,325
0,6175,31
0,7415,3
0,1479,545
0,6164,22
0,6166,3
3052,14641,331
0,7449,3
0,893,8
0,6959,3
0,6409,3
0,3112,17
0,2487,526
0,8509,81
0,2169,338
0,4638,416
0,11396,315
0,2604,548
0,13107,381
0,5056,463
0,7048,280
0,1586,34
0,3139,19
0,19434,1936
0,2370,358
0,7244,24
0,909,52
3053,3136,20
0,2648,406
0,3196,22
0,6173,3
0,6198,3
0,6835,26
0,6715,3
0,6172,3
0,6293,482
0,6337,3
0,6184,37
0,9366,478
0,6408,3
0,19829,609
0,7103,3
0,4678,66
0,4138,101
0,6890,3
0,3202,21
0,1867,442
0,6899,3
0,6488,3
0,6168,3
0,2940,16
0,7383,3
0,6439,3
3057,3358,22
0,6168,26
0,1522,363
0,3154,20
0,2986,20
0,65886,5
0,5453,599
0,17400,323
0,3142,18
0,3117,19
0,1328,162
0,6405,3
0,31461,67
0,6698,25
0,7389,3
0,2054,461
0,6466,3
0,6170,30
0,3259,24
0,6168,25
0,2927,17
0,7301,3
0,6285,28
0,6169,26
0,3125,21
0,3174,22
0,33442,832
0,904,601
3052,34361,281
0,6208,3
0,6887,37
0,5001,238
0,6181,3
0,12022,369
0,17039,3
0,4926,217
0,7261,43
0,13101,555
0,3531,20
0,6168,26
0,1443,14
0,6902,3
0,19248,433
3053,9860,396
0,893,373
0,3163,18
0,6166,3
0,7200,3
0,31584,2000
0,3128,21
0,14479,522
0,11527,548
0,6449,27
0,1355,542
0,8158,3
0,6455,262
3053,6524,3
0,6786,3
0,928,15
0,4709,475
0,1752,673
0,6173,31
0,909,692
0,3784,581
0,6185,3
0,3279,22
0,6176,3
0,3421,24
0,3980,23
0,6173,3
0,17468,632
0,26173,75
0,6648,3
0,8613,22
0,3193,20
0,12832,1284
0,6243,3
0,6506,3
0,7030,26
3053,7586,3
0,1122,188
0,13725,310
0,6216,3
0,6173,3
0,5443,681
0,7048,26
0,6971,28
0,7998,569
0,6873,44
0,6847,36
0,10302,565
0,3868,486
0,6979,47
0,7471,3
0,3375,24
0,4321,18
0,6170,27
0,3141,22
0,3164,287
0,7129,27
0,6295,3
0,3266,19
0,3143,23
3053,7089,35
0,6581,645
0,2991,27
0,3174,26
0,3133,20
0,6165,25
0,4153,227
0,7601,26
0,7217,41
0,10757,13
0,3125,19
0,54577,410
3056,1121,362
0,969,291
0,12523,422
0,6809,3
0,1010,287
0,6545,3
0,7704,3
0,892,264
0,6169,32
0,6191,24
0,7265,3
0,6166,3
0,6167,3
0,6508,24
0,6746,3
0,3141,22
0,1921,87
3053,11768,319
0,905,108
0,6928,3
0,1333,41
0,15980,183
0,6987,35
0,66231,373
0,3108,16
0,7045,47
0,5561,457
3053,1038,452
0,3861,443
0,1487,357
0,6510,29
0,20528,561
0,2066,850
0,46002,512
0,6166,24
0,6137,292
0,19822,462
0,902,128
0,10091,285
0,7269,3
0,34154,364
0,1216,458
0,6001,267
0,7414,3
0,6166,3
3052,10203,568
0,896,291
0,4147,19
0,1780,466
0,7053,24
0,20542,501
0,6491,27
0,6173,3
0,6510,500
0,3128,22
0,7068,3
0,14751,366
0,893,116
0,4178,326
0,7472,434
3053,892,299
0,7031,39
0,6962,100
0,7200,45
0,8534,503
0,3041,23
0,7376,43
0,10085,349
0,6311,3
0,3780,350
0,1777,514
3053,6748,3
0,3207,21
0,7115,3
0,1489,539
0,3038,15
0,6150,267
0,6583,3
0,899,247
0,5943,447
0,914,426
0,3137,19
0,1018,495
0,3167,19
0,896,411
0,6803,3
0,11047,554
0,1158,259
0,2696,297
0,6874,42
0,7552,352
0,15179,365
0,4303,19
0,7307,3
0,4290,288
0,1226,230
0,3058,17
0,3304,20
0,899,381
3053,6758,26
0,1065,47
0,3127,17
0,6772,3
0,3138,18
0,6383,31
0,85832,522
0,18271,399
0,6175,32
0,12261,36
0,6173,3
0,6454,3
0,6166,3
0,6930,3
0,3117,21
0,6902,24
0,6175,26
0,3416,25
0,6212,3
3056,7096,3
0,6880,3
0,1373,499
0,894,373
0,8711,58
0,893,218
0,6205,3
0,2639,412
0,11562,424
0,2410,86
0,7557,3
0,6435,31
0,15810,357
0,4267,293
0,1130,517
0,7793,549
0,11871,419
0,3441,620
0,7549,579
0,10012,595
0,7422,3
3053,3156,18
0,111552,305
0,3166,17
0,7213,26
0,5777,413
0,3312,32
0,18659,159
0,6710,3
0,9497,428
0,3149,25
0,16211,540
0,3141,21
0,8554,398
0,4346,535
0,6311,52
0,18334,410
0,14151,203
0,1063,500
0,1468,6
0,1091,492
0,6182,3
0,3124,19
3053,4934,384
0,6078,330
0,15616,327
0,7216,3
0,7320,3
0,3116,18
0,6476,44
0,13239,482
0,892,200
0,3361,413
0,943,348
3053,6306,3
0,911,406
0,6233,3
0,6464,29
0,6168,27
0,7998,3
0,6236,1
0,1010,447
0,6811,3
0,3186,17
0,7181,3
0,6169,3
0,3188,25
0,6595,3
0,6413,3
0,40145,1960
3056,899,399
0,116188,33
0,4697,206
0,12590,442
0,39995,44
0,10486,356
0,38451,35
0,6171,3
0,3139,24
0,48455,361
0,899,562
0,60325,414
0,3353,17
0,7155,43
0,16342,342
0,6193,3
0,8144,40
0,6982,3
0,14273,411
3049,6648,1
0,3137,18
0,7031,23
0,3454,620
0,7149,3
0,2312,885
0,6172,26
0,6237,3
0,3141,20
0,6433,3
0,899,224
0,3104,19
0,3160,20
0,1298,174
0,7234,32
0,5546,263
0,10343,3
0,6184,3
0,6702,3
0,6749,36
0,7013,481
0,5737,446
3057,7197,3
0,6169,3
0,1493,154
0,6168,25
0,6980,37
0,3159,16
0,6189,3
0,10951,530
0,8273,357
0,6172,3
0,6442,3
0,6168,3
0,54630,652
0,6166,3
0,124824,206
0,3155,18
0,6733,3
0,11271,522
0,7149,3
0,6400,31
0,9439,115
0,6881,29
0,7515,3
0,909,98
0,6168,24
0,6167,3
0,11757,526
3052,3339,18
0,926,170
0,11490,479
0,23855,471
0,68770,345
0,3151,20
0,16220,61
0,6176,31
0,6167,3
0,3170,19
0,2396,476
0,6447,592
0,6169,24
0,27753,142
0,6371,308
0,16610,1
0,3172,18
0,4095,20
0,6883,44
0,1031,319
0,3138,23
3053,1212,599
0,3033,20
0,7059,3
0,6246,3
0,7811,3
0,6991,14
0,6697,36
0,6601,3
0,24926,144
0,7308,353
0,6181,37
0,6414,3
0,6169,25
0,6496,37
0,8360,329
0,6170,29
0,6434,3
0,3199,22
0,6172,28
0,6285,25
0,6168,25
0,6561,28
3053,6173,37
0,2714,134
0,3752,659
0,6572,3
0,6178,3
0,7129,3
0,6941,3
0,14551,307
0,12322,434
0,2392,603
0,18099,342
0,6169,27
0,10547,432
0,7955,417
3056,3113,19
0,1161,97
0,4354,399
0,1471,432
0,1024,123
0,6169,25
0,12395,176
0,1813,302
0,1226,424
0,6738,3
0,4035,22
0,6217,3
0,7245,3
0,6186,33
0,6172,29
3053,6175,30
0,6874,37
0,7098,3
0,6969,3
0,6383,3
0,6990,3
0,6995,394
0,27582,448
0,901,449
0,4266,530
0,27893,312
0,12266,301
0,7295,34
0,2944,19
0,6987,42
0,3200,15
0,6192,3
0,6174,27
0,6170,26
0,6583,3
0,10409,11
0,6166,22
0,7205,3
3053,7915,3
0,16215,501
0,6521,3
0,7150,37
0,6710,25
0,6167,3
0,7231,3
0,7217,3
0,6442,1
0,1342,368
0,1316,269
0,4687,60
0,899,127
0,18415,127
3053,3154,24
0,9903,565
0,3180,22
0,6975,3
0,6523,3
0,9671,323
0,10337,622
0,5247,275
0,8626,273
0,12210,265
0,6921,3
0,8824,3
0,3146,21
0,6222,3
0,6759,3
0,3176,24
0,6316,3
0,9687,516
0,6192,3
0,3151,19
0,1299,22
3053,892,208
0,6436,3
0,6173,30
0,16104,168
0,894,214
0,6773,3
0,4561,385
0,7226,3
0,2229,209
0,15037,562
0,6175,51
0,31874,144
0,5989,375
0,7047,36
0,3036,18
0,5006,367
0,6764,29
0,6170,35
3052,13022,340
0,4550,802
0,4219,21
0,4133,19
0,3142,19
0,4846,17
0,6170,26
0,6171,3
0,6418,3
0,7748,3
0,6202,3
0,7827,3
0,3162,18
0,6941,3
0,1298,294
0,6712,3
3057,5081,129
0,6943,28
0,6610,546
0,36858,966
0,12940,209
0,895,233
0,6297,34
0,3156,15
0,6450,32
0,2230,335
0,6853,25
0,3393,19
0,6168,26
0,6603,3
0,3116,22
0,3105,17
0,6853,40
0,6522,3
0,7846,3
0,2107,445
0,6974,3
0,6173,30
3053,7262,3
0,3050,20
0,8105,3
0,3119,16
0,8243,467
0,22124,212
0,1277,446
0,2699,133
0,907,879
0,3142,18
0,34416,134
0,6181,3
0,898,93
0,26254,415
3052,893,315
0,7177,3
0,6853,26
0,6167,25
0,6485,3
0,37512,312
0,22079,684
0,900,612
0,1915,317
0,964,356
0,3157,21
0,6608,27
0,893,21
0,7278,3
0,2115,830
0,3136,22
3053,3119,16
0,7397,3
0,18195,485
0,3121,16
0,7585,3
0,1013,543
0,6574,28
0,39916,507
0,6776,3
0,3061,692
0,916,169
0,6309,3
0,50421,293
0,28193,446
0,2940,16
0,11239,471
0,5380,47
0,1300,219
0,1686,1194
0,2560,756
0,6428,3
0,3280,28
0,3133,22
3053,3268,18
0,941,208
0,6747,3
0,25251,486
0,910,476
0,7143,3
0,22896,118
0,3722,23
0,3196,16
0,6994,3
0,6662,3
0,7330,3
0,6172,30
0,8197,3
0,42606,457
0,60554,547
0,12524,498
0,2961,20
0,7574,28
0,4443,442
3056,6327,213
0,6222,3
0,4634,547
0,6170,3
0,6177,36
0,4914,293
0,7116,309
0,3169,18
0,3181,21
0,905,358
0,6792,3
0,1950,196
0,1036,187
0,6544,275
0,6945,3
0,1694,132
0,5155,184
0,6509,30
0,9299,498
0,3432,17
0,6571,369
0,7129,3
3053,6713,25
0,1705,631
0,5539,378
0,1610,528
0,5084,326
0,7528,3
0,13841,428
0,14300,258
0,7490,32
0,2911,440
0,13875,512
0,12350,239
0,22950,194
0,9019,552
0,7349,3
0,6391,3
0,964,6
0,6167,3
0,4684,326
3053,2035,600
0,3165,20
0,6167,23
0,3114,20
0,3694,82
0,3140,19
0,3386,18
0,2352,836
0,3305,20
0,6547,3
0,4155,336
0,4740,105
0,7086,3
0,11126,425
0,3408,16
0,14411,405
0,6168,3
0,14356,691
0,6550,34
0,10427,375
0,1880,141
0,3146,22
0,6177,24
0,8663,27
0,3126,25
0,3161,27
0,2299,867
0,7103,3
0,1586,597
0,7099,3
0,14926,278
0,6294,3
0,9317,727
0,7215,29
0,3148,22
3053,3136,21
0,894,40
0,5459,345
0,3326,376
0,3605,331
0,7106,3
0,5031,244
0,6699,28
0,6330,3
0,10227,3
0,6173,3
0,3233,395
0,3148,24
0,18123,620
0,14310,506
0,7217,555
0,12490,118
0,6168,26
3053,15188,477
0,23826,477
0,3338,21
0,6171,27
0,3119,21
0,6750,3
0,6585,3
0,1103,322
0,23326,508
0,6274,450
0,14530,262
0,6798,3
0,6178,32
0,7196,3
0,6979,35
0,1324,277
0,7679,3
3052,7985,466
0,1015,114
0,25889,441
0,10317,265
0,13826,292
0,1971,437
0,6890,3
0,1458,507
0,3179,16
0,14714,3
0,6740,3
0,21098,394
0,6660,3
0,12987,451
0,3131,16
0,1655,418
3053,5617,385
0,1690,511
0,1694,8
0,6177,29
0,1149,286
0,19033,360
0,4427,509
0,4235,305
0,2960,29
0,3712,324
0,907,374
0,2368,155
0,14498,369
0,14343,435
0,80850,431
3057,3135,22
0,6492,25
0,3128,17
0,7395,3
0,6298,3
0,3726,15
0,10756,550
0,7056,3
0,10882,462
0,4735,207
0,7504,3
0,7093,3
0,1813,160
0,9143,452
0,6266,1
0,3159,18
0,6685,3
0,6440,3
0,7089,3
0,6887,3
0,2268,21
0,6171,36
3052,10742,85
0,1905,57
0,6390,33
0,14141,311
0,6352,485
0,3622,19
0,7245,22
0,6173,34
0,6997,33
0,6173,33
0,6170,26
0,6169,25
0,6823,30
0,3161,26
0,7074,3
0,912,10
0,3132,24
0,4190,18
0,3156,22
0,87271,607
0,4090,20
0,3129,14
0,3159,20
3053,6169,29
0,8720,32
0,7281,3
0,924,292
0,7089,32
0,10066,647
0,6785,26
0,2227,452
0,2046,319
0,6327,28
0,6271,3
0,7519,3
0,7389,3
0,19771,639
0,6168,3
0,7305,27
0,6636,3
0,3422,332
3053,1598,540
0,9892,329
0,12853,358
0,3128,18
0,2985,16
0,2974,506
0,10314,403
0,18491,510
0,7155,3
0,13436,396
0,1538,81
0,6493,3
0,7060,44
0,11752,342
0,2948,18
0,7436,3
0,11600,440
0,7524,3
0,1144,471
0,3419,17
3053,7636,1
0,7412,27
0,15200,148
0,30174,354
0,6862,3
0,1661,377
0,2832,503
0,3136,17
0,2565,492
0,11697,443
0,8545,3
0,6945,3
0,14384,293
0,6166,23
0,3204,13
0,6939,3
0,6604,530
0,7597,3
0,7472,3
0,3112,19
0,1362,405
0,2576,355
3056,4425,485
0,17189,73
0,4438,716
0,3131,21
0,924,360
0,6170,27
0,3371,457
0,12069,106
0,7989,227
0,20977,330
0,6567,26
0,6693,3
0,7407,34
0,6171,3
0,7142,25
0,3345,22
0,6736,31
0,3155,22
0,11757,613
0,6173,28
3053,1382,448
0,6174,30
0,3326,16
0,3135,20
0,3149,20
0,7319,3
0,5153,137
0,6176,33
0,7014,3
0,6165,3
0,6768,3
0,9475,296
0,14036,21
0,6822,3
3053,891,9
0,6853,3
0,6175,3
0,7742,330
0,8935,414
0,3200,17
0,3227,440
0,1532,100
0,6166,3
0,6209,1
0,6192,3
0,4024,19
0,6969,25
0,7413,3
0,6735,33
0,7109,3
0,6167,24
0,6394,28
0,18538,586
0,7857,720
0,3360,23
3053,15268,468
0,5925,366
0,2926,13
0,6902,3
0,6721,3
0,3138,20
0,33988,700
0,6244,3
0,6169,3
0,6674,3
0,8649,415
0,7019,3
0,6166,24
0,4295,20
0,6168,3
0,7326,24
0,6210,451
0,12572,220
0,7036,18
0,6881,3
0,29289,180
0,3757,23
0,6884,3
0,7466,3
0,6188,3
0,3123,21
0,3036,17
0,7173,468
0,9406,459
0,20388,1065
3052,6924,3
0,6628,3
0,6167,26
0,84744,1046
0,31614,401
0,914,31
0,2831,400
0,7141,3
0,5278,439
0,1521,365
0,6026,522
0,6804,3
0,6200,3
0,6398,3
0,7293,33
0,6777,3
0,6174,25
0,3889,31
0,6915,38
0,6294,3
0,9151,730
0,7592,3
0,18962,796
0,6167,3
0,6864,3
0,943,844
0,8022,3
0,6791,3
0,3237,22
0,6536,3
3057,6530,3
0,12089,39
0,899,450
0,10335,302
0,2971,18
0,6168,37
0,13027,326
0,3200,17
0,7278,3
0,3084,23
0,1159,324
0,6172,26
0,6747,3
0,86224,482
0,960,31
0,20022,246
0,24858,477
0,6672,3
3049,3988,714
0,21347,44
0,2454,652
0,3224,56
0,3094,330
0,896,597
0,6979,37
0,3169,28
0,6813,3
0,30990,173
0,6992,3
0,6947,3
0,6810,26
0,4565,208
0,4360,15
0,6175,27
3056,6167,25
0,7163,3
0,7036,51
0,929,7
0,6167,29
0,3223,19
0,3141,16
0,14081,480
0,901,133
0,7344,3
0,6214,30
0,6170,35
0,29785,168
0,67135,349
0,18564,337
0,4888,823
0,25476,463
0,3136,17
0,4361,154
0,1600,1515
3053,6168,26
0,6214,27
0,6910,3
0,6402,3
0,13531,3
0,20193,422
0,4145,395
0,10689,386
0,1604,366
0,6172,28
0,7205,525
0,3051,18
0,3679,22
0,3006,839
0,4243,19
0,5186,362
0,6179,24
0,6981,46
0,7388,3
0,3343,17
3053,5585,86
0,3172,21
0,939,106
0,13102,445
0,7868,3
0,6310,3
0,6168,26
0,6576,3
0,5567,67
0,1642,802
0,7800,395
0,6166,23
0,6167,26
0,4032,136
0,4953,605
0,24685,323
0,22079,47
0,2819,394
3053,9168,467
0,3390,23
0,3074,19
0,3006,26
0,2790,166
0,6973,3
0,6169,27
0,7492,3
0,3136,20
0,6282,3
0,6249,3
0,7841,200
0,6567,27
0,6572,28
0,6198,3
0,6167,24
0,6168,3
0,890,195
0,3132,22
0,6171,28
0,6846,35
0,4413,403
0,6120,392
3056,16726,396
0,6395,30
0,7039,248
0,6630,3
0,6516,34
0,2525,292
0,10856,248
0,6170,28
0,6169,23
0,10493,6
0,2142,222
0,29677,197
0,6166,25
0,7480,3
0,3115,15
0,6585,3
0,5482,316
0,15916,2000
0,7581,3
0,7323,3
3053,11568,363
0,5903,402
0,6876,34
0,6188,3
0,4728,423
0,4472,18
0,16402,548
0,8831,18
0,897,364
0,8170,3
0,42838,18
3053,2301,733
0,7588,425
0,7434,3
0,7117,3
0,4449,350
0,3817,221
0,7323,3
0,3885,25
0,19268,344
0,976,67
0,7474,259
0,913,496
0,892,496
0,5782,454
0,15060,423
0,6175,3
0,3120,19
0,2099,71
0,7696,3
3053,4122,18
0,100730,216
0,9887,127
0,10110,1099
0,3147,20
0,1031,259
0,4098,20
0,6713,25
0,19833,549
0,12124,120
0,31418,784
0,3164,20
0,3059,22
0,3141,19
0,1489,406
0,3136,19
0,3119,17
3052,896,471
0,6287,409
0,54629,482
0,7382,3
0,7280,3
0,6635,31
0,7278,3
0,7427,3
0,11032,318
0,7052,31
0,6260,3
0,8962,350
0,3139,19
0,7412,3
0,3123,18
0,8264,3
0,6400,3
0,18645,413
0,20820,618
3053,3287,38
0,3181,19
0,6915,52
0,13383,329
0,16142,363
0,92754,279
0,3566,160
0,3637,416
0,15177,348
0,14121,1260
0,3062,482
0,5820,297
0,1036,223
0,12177,186
0,3190,26
0,7575,428
3057,3048,259
0,901,130
0,13586,385
0,10808,637
0,2056,354
0,3134,15
0,3238,430
0,3163,21
0,6600,3
0,1257,320
0,5121,118
0,7075,28
0,6649,3
0,4860,366
0,21221,334
0,28929,393
0,3886,225
0,4029,24
0,3263,21
0,3148,20
0,2346,760
0,893,396
0,20573,241
0,6784,34
0,15729,425
0,6520,3
0,6220,3
0,1125,280
3052,7407,34
0,3129,16
0,6419,3
0,3198,21
0,6176,29
0,6291,3
0,3160,18
0,8867,118
0,3150,18
0,6169,26
0,6284,3
0,6258,574
0,4055,17
0,1393,479
0,3041,23
0,18402,493
0,8730,3
0,6173,22
0,12970,459
0,6675,3
0,7067,3
0,16831,455
0,4228,16
0,8545,3
0,4378,243
0,2194,418
0,6570,3
0,3114,19
0,4405,225
0,1607,446
0,3049,20
0,6172,3
3053,6704,3
0,7056,558
0,18378,474
0,7546,450
0,5314,488
0,7546,3
0,9928,274
0,2465,462
0,9417,354
0,2027,354
0,30990,340
0,6996,39
0,6533,28
0,6497,24
0,6585,3
0,3117,20
0,6171,27
0,6186,3
0,15210,323
0,6207,3
0,7168,32
0,6166,3
0,6167,3
0,2159,568
0,7469,3
0,3133,20
0,7753,3
3053,5263,320
0,8539,3
0,7872,3
0,900,9
0,2018,574
0,6177,23
0,6224,3
0,6403,27
0,7015,3
0,7953,596
0,11727,442
0,7650,3
0,6185,3
0,16720,198
0,6170,3
0,7166,3
0,2326,415
0,6777,27
0,7227,33
0,6172,3
0,6173,3
0,1583,546
0,3169,15
0,4244,24
0,1240,446
0,9206,158
0,6344,3
0,4480,454
0,6777,270
3053,9313,331
0,3149,20
0,1283,340
0,4414,200
0,12621,147
0,5822,439
0,2935,21
0,1320,91
0,3472,23
0,49746,1996
0,6169,27
0,6380,18
0,1373,475
0,3118,19
0,2039,244
0,5921,457
0,3143,25
0,3138,20
0,3837,232
0,3133,19
0,1989,401
0,9755,1126
0,14014,898
0,1305,31
0,7195,3
0,6729,26
0,6165,23
0,903,411
0,6172,3
3056,14866,358
0,6575,3
0,7070,3
0,6172,40
0,5834,306
0,3123,20
0,6169,27
0,1125,534
0,6179,29
0,3098,20
0,3144,17
0,3154,20
0,6173,3
0,6171,26
0,3171,15
0,58871,523
0,7219,30
3053,6927,3
0,6543,24
0,6165,3
0,9313,396
0,6599,3
0,6172,31
0,2701,684
0,6169,28
0,6852,624
0,1137,147
0,6520,3
0,1466,1008
0,1997,518
0,5031,514
0,7361,4
0,13993,345
0,3459,19
0,16513,291
0,4424,688
0,1659,648
0,951,68
3053,4091,449
0,6169,27
0,4431,375
0,6507,3
0,6614,33
0,6184,3
0,2126,342
0,1002,186
0,6355,3
0,5214,90
0,10713,589
0,13543,259
0,3684,512
0,7708,38
0,4131,393
0,7010,3
0,2711,1967
0,3047,20
0,4339,17
0,7901,3
0,12283,317
0,6998,3
0,13551,501
0,2738,555
3053,13177,194
0,6172,33
0,894,205
0,6164,81
0,17625,386
0,6166,3
0,7401,3
0,3123,20
0,4196,22
0,3140,18
0,6413,670
0,6339,3
0,6180,22
0,7208,157
0,6394,27
0,12751,462
0,6178,3
0,5458,389
0,3119,19
0,7184,28
0,6383,3
0,6792,3
3052,6974,43
0,3128,20
0,941,330
0,6189,3
0,3087,25
0,7135,551
0,6520,432
0,4348,293
0,3171,25
0,6763,30
0,6167,24
0,3877,414
0,3739,606
0,6604,3
0,3307,26
0,3155,19
0,112159,839
0,6536,3
0,6831,3
0,3158,21
