Time,RequestTokens,ResponseTokens
0.206797,368,32
0.174107,1231,15
0.094917,1554,46
0.18991,1725,9
0.342601,109,19
0.109249,2674,6
0.05828,237,42
0.10068,233,6
0.199924,1060,10
0.004731,238,6
0.095021,1185,19
0.029561,2718,8
0.070698,2402,14
0.399051,1030,10
0.200879,1060,10
0.005486,1235,15
0.194957,370,131
0.140386,2399,15
0.011894,2270,6
0.446894,7435,9
138.720782,1338,8
0.101445,1855,15
0.096927,3598,13
0.001583,1178,27
0.006922,572,9
0.243673,51,8
0.147943,4181,19
0.09998,147,12
2.306522,1749,11
0.093437,1339,10
0.600478,574,7
0.174341,3601,42
0.229001,2001,13
0.19623,1336,12
0.000217,3600,13
0.008227,5459,79
0.312983,51,10
0.084578,1590,24
1.296886,1337,22
0.301388,1704,9
2.799814,1601,59
3.7e-05,6143,6
0.100996,4314,12
0.296023,199,6
9e-05,6191,19
3.3e-05,56,8
0.006517,156,13
0.000141,3602,22
0.200045,56,9
0.596977,56,12
0.101733,851,7
7.9e-05,3604,16
0.697336,6189,16
0.000142,6542,9
0.099085,573,6
0.102732,57,9
0.101077,1179,31
0.695207,1349,9
0.201462,2003,10
0.199008,157,12
0.0009,2375,16
0.001206,1225,29
0.097793,3866,31
0.104735,7435,60
0.000998,851,10
0.100072,248,16
0.092853,574,6
0.098469,1092,19
0.007268,852,11
0.204228,250,8
0.000255,3866,81
0.091886,229,13
0.000932,1091,14
0.001014,1179,22
9.6e-05,2339,104
0.100897,852,9
2.3e-05,238,19
0.002013,1735,49
6.5e-05,7436,27
0.199211,228,14
0.000115,7436,20
0.100924,852,10
0.003446,2006,18
0.089252,1092,25
0.004481,1177,16
0.00166,6192,12
0.092935,1459,18
0.006209,852,8
0.199122,1349,12
8.3e-05,3606,220
0.003806,240,6
0.090691,3539,20
2.4e-05,7289,13
0.000962,2009,11
0.000141,3542,9
0.005451,1417,40
0.000141,6149,6
0.000755,851,12
0.000134,6193,10
0.092123,1092,15
0.105179,564,20
0.099812,7294,6
0.001315,5459,147
0.001334,3136,14
0.001106,3540,6
0.002702,840,19
0.091467,238,8
0.002249,1179,36
0.001096,1460,17
0.000724,6193,8
0.000313,1225,14
0.093125,1349,12
0.007503,65,14
0.092111,7436,24
9.4e-05,3139,14
0.005774,6194,10
0.200587,1036,18
0.000476,3607,109
0.595387,68,6
0.000982,2715,8
6e-06,2037,12
0.096854,846,9
0.200702,3540,28
0.204966,7436,41
0.101184,74,18
0.395972,2718,11
0.003579,3540,27
0.295927,5460,19
5.4e-05,2791,24
0.699924,1815,7
0.100144,2037,16
0.100227,74,39
0.099229,5460,39
0.198755,69,10
0.301456,298,61
0.100858,1349,19
0.000154,814,34
0.096596,5899,14
0.200031,1032,48
0.000196,2484,12
0.300182,70,9
0.200793,7435,41
0.100243,2720,7
0.014836,75,17
0.083744,84,49
0.109357,1819,10
0.490408,1038,35
0.003298,2037,12
0.142563,246,9
0.069036,76,35
0.08566,84,19
0.444005,5462,19
0.357472,244,10
0.000979,1711,9
7e-06,2721,10
2.8e-05,1605,9
0.097136,7436,28
0.000108,7302,22
0.008124,7436,10
0.091684,7433,13
0.018164,88,20
0.085342,68,13
0.005327,77,14
0.191115,1036,9
0.303817,89,8
0.103891,825,31
0.094871,7436,12
0.098826,7436,17
0.30157,90,14
0.640021,3081,74
0.25885,2610,82
0.004419,1383,14
0.09663,7436,22
0.201101,1037,15
7.5e-05,3862,6
0.001799,2227,12
0.094131,829,7
0.278773,90,6
0.264804,76,46
0.079395,1717,28
0.17927,5457,103
0.001438,1911,15
0.096538,249,16
0.002238,2039,13
7.8e-05,1207,14
0.000128,71,11
0.099743,89,6
0.097648,829,8
0.101876,1038,19
0.012199,3569,6
0.085861,90,8
0.002015,78,9
0.34356,885,25
0.054478,5462,46
0.00833,3193,21
0.007574,351,148
0.611132,7437,34
0.001005,5461,9
0.097969,305,10
0.025053,89,14
0.168032,76,26
0.085406,3193,6
0.197789,1465,22
0.101113,1037,7
8.8e-05,2086,9
1.3e-05,6284,37
0.196378,1909,10
0.028139,1741,9
0.072818,88,20
4.3e-05,1211,10
0.000446,1465,10
0.009691,886,70
0.089049,5756,15
0.001323,1582,25
0.098847,306,8
0.339775,3593,7
0.16185,1211,10
0.101066,1910,10
0.332879,1382,7
0.292501,1745,16
0.073166,5461,43
0.098563,308,9
7.8e-05,68,8
0.405801,5898,10
0.096866,1383,11
0.113546,1474,21
0.018818,81,13
0.164895,2622,6
0.023097,7434,14
0.20523,1911,9
0.07534,81,9
0.10027,68,7
0.325703,7437,34
0.170227,2478,6
0.000133,1585,17
0.001388,3653,17
0.007607,7434,11
0.009778,1338,8
0.120181,1385,13
0.275565,3614,8
0.248025,3195,89
0.107404,1338,8
0.053249,7434,12
0.801866,84,10
0.117268,6287,37
0.057482,219,66
3.2e-05,3615,8
0.100993,3195,45
0.145612,282,8
0.022543,2065,108
0.030907,1601,59
0.399959,220,27
0.130395,241,10
0.069665,1592,12
0.101859,543,6
0.017583,221,14
0.190223,1052,14
0.042012,309,10
0.177388,7436,35
0.170936,220,15
0.300326,3196,11
0.00187,4437,7
0.02271,86,13
0.396901,63,9
0.221816,310,7
0.161428,5461,109
0.095413,283,28
0.100234,63,6
0.014771,3197,8
0.18473,370,23
0.031631,220,46
0.801335,2471,13
0.466872,241,17
0.004059,1774,7
0.023247,3198,13
0.072617,65,11
0.102159,372,17
0.097969,310,15
0.00905,1621,32
0.092799,1117,11
0.000106,50,10
0.09903,3198,10
0.29892,7418,94
0.002104,1726,8
0.239169,50,10
0.258951,7436,24
0.103998,1039,7
0.258142,1774,10
0.079034,380,21
0.010527,7434,8
0.282219,311,10
0.271682,7435,39
0.000473,1727,23
0.094647,1117,33
0.000171,1040,6
0.042371,62,21
0.159426,227,53
0.663869,6,12
0.588068,7421,7
0.049459,50,10
4.8e-05,7,18
0.118825,3200,7
0.190672,1045,14
0.19217,65,17
0.095765,395,25
0.0982,1617,632
0.117357,7434,22
0.021812,10,8
0.220082,133,9
0.870105,10,8
0.13479,1623,25
0.289234,1040,11
12.171642,1346,48
0.10323,44,14
0.093368,1644,21
0.001254,785,17
0.00194,1524,6
0.004202,2592,26
0.000959,241,17
0.004351,3319,69
0.088575,3121,7
0.001116,93,17
0.00313,2691,14
0.004566,59,7
0.090794,1073,6
0.498358,3543,8
0.300572,786,7
0.099606,538,9
0.099646,96,6
0.906002,1645,19
0.00088,6541,14
0.09894,539,11
0.00024,2056,10
0.002273,786,14
1.2e-05,4397,6
3e-05,573,33
3.398435,3052,7
0.999964,3181,10
0.097888,1166,6
0.001813,6542,15
0.204589,108,11
0.088539,835,301
0.003686,1453,73
0.002387,1704,84
7.9e-05,1648,13
0.007552,45,13
0.085349,251,17
0.000104,6542,11
0.005471,1680,31
0.100297,1411,8
0.001348,100,32
0.004593,1897,13
0.000268,701,7
0.090106,3075,8
0.002227,1707,8
0.000202,108,9
0.001459,55,7
0.00072,4504,192
0.001658,1682,6
0.094976,251,25
0.10333,1084,9
0.000847,2377,6
0.102456,3324,9
0.00013,5866,13
0.095382,735,21
0.308351,702,27
0.154689,695,6
1.2e-05,1323,10
0.00084,93,9
0.038499,3009,7
0.005922,548,19
0.050821,2039,9
0.04784,1806,12
0.048447,696,6
0.001054,555,15
0.007511,7436,11
0.00104,2775,15
0.038193,175,13
0.101445,1060,9
0.059562,2412,12
0.001144,880,12
0.095704,2039,18
9.5e-05,340,19
0.000908,4747,11
0.041068,2772,14
0.054455,2524,37
0.001004,2484,6
8e-05,77,14
0.000142,1343,6
0.145119,57,9
0.100303,281,7
0.00212,176,13
0.102275,2096,8
0.046884,2039,8
4e-05,3051,20
0.009744,2957,36
0.040526,281,7
0.199927,3009,15
0.002192,1807,13
0.198008,41,14
0.096749,3318,7
0.101943,193,17
0.005023,176,97
0.091227,1205,40
0.103988,44,12
0.003929,59,6
0.000815,1210,7
0.190063,332,262
0.01041,1529,19
0.048195,695,8
0.0032,7436,130
0.004551,85,76
0.138031,7437,21
0.000751,196,12
0.001864,2704,22
0.001157,739,18
0.094458,1901,14
0.000219,3004,8
0.299105,770,28
0.013115,7436,14
0.3469,1344,13
0.100245,1512,16
7.2e-05,78,11
5.7e-05,99,12
0.002365,1323,10
8.6e-05,488,9
0.096034,491,12
0.039437,1414,7
0.003778,1903,20
0.058549,4748,65
0.042332,397,73
8.1e-05,48,18
0.001843,774,13
0.093047,2097,8
0.002621,1622,18
0.002196,913,20
0.653339,3585,24
0.000181,963,7
0.000982,959,26
0.006993,2848,9
0.294304,7436,115
0.097338,2067,9
0.099889,2960,31
0.100799,495,11
0.000142,2117,8
0.003803,1370,17
0.09987,3640,9
6.7e-05,2485,95
0.097985,2048,135
0.000148,2116,8
0.000805,2047,99
0.003753,555,15
0.192846,754,9
0.001179,493,67
0.102254,4942,10
8.9e-05,1058,155
0.001835,884,27
0.002051,85,11
0.000179,2116,14
0.090743,1323,16
0.005993,2486,15
0.093887,2850,9
0.002789,7436,145
3.703636,963,23
0.00157,1324,21
0.000133,493,67
0.000111,993,8
0.097349,966,23
29.713666,62,14
0.00189,901,7
0.10222,3544,14
0.138952,76,9
0.058911,589,36
0.317094,778,38
0.087566,904,7
0.014642,1664,10
0.078909,2503,12
0.09981,7436,12
0.00022,960,9
0.007173,76,16
0.011852,6159,12
0.004089,1632,12
0.076909,1042,10
0.018799,904,16
0.101293,500,40
0.094987,308,8
0.029681,331,13
0.06096,334,61
0.195971,348,12
0.006049,1544,7
2.4e-05,1155,14
0.035555,956,175
0.059226,3495,10
0.000853,3543,13
0.099213,591,51
0.016275,92,14
0.180907,81,32
0.005885,2090,54
0.000834,1860,9
0.207856,2400,6
0.086292,2806,6
0.044913,843,36
0.113981,1663,72
0.027707,2800,6
0.034765,1745,9
1.6e-05,2527,15
0.296825,1161,8
0.1007,1633,27
0.166122,2805,7
0.114144,2071,8
0.169569,1746,23
0.04937,1633,13
0.006898,336,11
0.18123,3360,130
0.001054,7427,13
0.291881,1036,18
0.100117,68,10
0.002493,2072,7
0.197341,1203,15
0.127922,2072,14
0.135228,2733,14
0.067703,1864,7
0.17605,3414,52
2.3e-05,81,24
0.093016,1793,13
0.000203,596,33
0.156155,7429,15
0.073688,2131,18
0.226009,1043,7
0.243959,7436,9
0.000911,2407,13
0.099139,1021,16
0.832503,4648,10
0.092885,2810,32
0.001779,190,13
0.018184,2762,9
0.160765,1039,11
0.018674,1146,6
0.002769,442,10
0.072584,601,26
0.109399,910,61
0.015365,169,9
0.014316,3910,19
0.186619,4317,10
0.044965,1210,18
0.054803,6743,15
0.028034,1142,22
0.071484,7436,6
0.009119,1260,8
0.011093,912,8
0.081067,5844,12
6.7e-05,448,12
0.000146,592,6
2.8e-05,1691,7
0.073427,88,20
0.025593,175,132
0.10568,1699,17
0.000259,4244,55
0.068346,1943,7
0.007321,2093,62
0.045124,1142,22
0.378001,190,100
0.069632,6320,20
0.001462,380,16
0.028793,1635,34
0.073924,3910,19
0.214797,2808,121
0.006333,1254,13
0.07458,2764,11
0.025396,1261,7
0.00431,536,8
0.049523,3409,72
0.02077,6646,30
0.004287,914,7
0.122105,4675,6
0.087981,2410,10
0.001131,93,33
0.009387,7436,21
0.075153,2734,14
0.021244,914,7
0.01747,1143,22
0.061377,2501,15
0.06384,2141,7
0.000129,4625,9
0.365779,2141,8
0.000245,592,6
0.095167,745,21
0.007172,4675,7
0.095086,1261,11
0.000161,805,25
0.097128,6040,14
0.102878,190,46
7e-06,1255,7
0.001312,439,11
0.110417,819,11
0.086014,1765,13
0.115504,276,16
0.185527,1145,37
0.205755,191,57
0.093298,4244,124
0.09961,1765,16
0.116723,23,15
0.287835,222,11
0.01672,1262,7
0.00218,591,6
0.077833,821,6
0.036372,7436,9
0.062506,1636,39
0.100255,191,20
0.305677,5921,28
8.1e-05,4624,6
0.00024,4023,14
0.093365,4319,13
0.00305,4141,26
0.363641,4677,7
0.133224,2699,12
0.100087,1586,6
0.012399,836,7
0.005618,191,31
0.286388,753,8
0.143647,4141,6
0.000474,4026,19
0.051478,2229,8
0.101984,6041,14
0.00223,391,52
0.010787,23,30
0.189918,819,7
0.095881,7435,26
0.002127,1261,11
0.102123,1460,33
0.007027,4678,6
0.095036,1761,43
0.093535,4026,8
0.000676,192,55
0.000253,383,7
0.09963,820,6
0.102779,5636,13
0.000374,847,15
0.147743,4320,7
0.067551,834,7
0.021561,1636,15
0.179655,4677,8
7e-06,71,9
0.191783,4028,7
0.087512,593,6
0.101497,4572,16
0.003995,446,7
0.10079,880,47
0.025146,4428,31
0.068913,1460,16
0.008662,627,13
0.015976,4319,8
0.010685,2704,22
0.064909,288,8
8.8e-05,1262,10
0.099521,6040,28
0.004567,592,9
0.196158,2415,666
0.104097,835,6
0.095469,71,7
0.100378,44,10
0.008798,3295,6
0.094768,4320,7
0.097888,627,17
0.197606,447,12
0.200792,4628,59
0.011048,72,11
0.092223,1462,7
0.097862,290,7
0.098862,1766,52
0.10007,4247,25
0.10083,293,12
0.000423,4679,10
0.101875,885,28
0.119503,743,7
0.08805,44,7
0.089191,1635,7
2.3e-05,2714,9
0.000134,4679,13
0.005865,869,7
0.134408,5847,7
0.167967,169,8
0.297059,5881,15
0.094611,177,8
0.184188,1623,16
0.017669,4034,13
0.033176,751,7
0.318413,5847,9
0.058777,45,11
0.086763,67,13
0.100162,1463,52
0.100128,821,13
0.029017,72,13
6e-06,291,22
8e-06,4320,31
0.095158,4679,9
0.076487,2016,13
0.000121,7437,28
0.1056,593,6
0.09615,1638,26
0.098082,821,9
0.099675,4680,9
0.102682,293,11
0.302607,4036,13
0.194447,155,11
0.100314,234,94
0.226642,114,106
0.106979,228,10
0.012047,170,9
0.054155,941,7
0.100636,494,9
0.001669,4683,10
0.305052,1879,12
7.3e-05,143,56
0.092816,629,17
0.013597,228,6
2.8e-05,940,8
0.086342,4682,7
0.036133,2016,18
0.225518,4251,93
0.13795,754,22
0.000134,822,14
0.011031,447,9
0.094704,1771,235
0.262821,4572,13
0.166412,4681,12
0.076944,887,47
0.088532,195,13
0.003288,719,86
0.131425,1644,9
0.095279,609,87
0.195435,2468,30
0.09307,4574,10
0.084828,195,47
0.008659,1363,12
0.089287,4680,11
0.099164,82,15
0.199248,195,25
0.019547,2854,7
0.004082,5578,27
0.069212,292,18
0.107119,634,12
0.12305,2085,10
0.102719,2056,6
0.098243,2915,31
0.000897,2354,9
0.002135,7436,8
0.001991,6072,74
0.091712,2388,12
0.000143,1095,11
0.00086,2056,24
5.401067,940,6
0.396966,457,14
0.001075,751,9
0.002896,2554,27
0.100527,907,16
0.005025,6077,39
9.2e-05,7435,10
0.091214,370,27
0.097668,965,11
0.102042,4992,14
0.000926,4992,15
0.098602,909,8
0.108182,210,16
0.000106,686,11
0.09094,59,23
0.000867,2018,11
0.003314,871,13
3.8e-05,2461,15
7.3e-05,2570,18
6e-06,1912,7
0.101404,59,52
0.005277,116,103
0.287875,87,6
0.004086,1912,14
7.3e-05,2558,11
0.001356,6077,37
0.002138,2570,12
0.092832,859,16
0.103379,908,25
0.001989,325,12
0.004315,908,21
0.094504,1907,16
1.100933,907,16
0.103238,6078,26
0.003094,59,18
0.893036,909,18
0.007231,1897,16
0.288621,857,6
0.103849,4995,44
0.001403,62,103
0.60407,2235,8
0.0971,4332,9
0.097954,7429,23
0.006607,2177,11
0.799485,6362,43
8.1e-05,172,14
0.089044,545,29
0.000131,909,7
0.004226,1897,13
0.000169,3767,224
0.002431,6077,6
3.8e-05,541,41
0.093087,1690,28
0.003368,7427,20
0.007197,681,12
0.001,402,51
0.088559,2468,10
0.004398,691,10
0.001126,1820,9
0.000107,957,43
0.001165,6078,31
0.093276,1690,15
0.009085,545,20
0.000847,1544,27
0.001036,7435,13
0.092004,68,14
3.9e-05,1542,16
0.003037,2271,12
0.000725,1248,69
0.000234,545,20
0.098435,688,12
0.00092,6078,27
0.00103,32,9
0.002943,1540,8
0.093297,1839,43
0.002635,1205,6
0.000746,310,16
7.4e-05,1917,7
0.097643,908,32
0.502241,1694,18
0.095536,99,7
0.004442,1855,13
0.00104,7435,11
0.001125,1456,8
0.001822,32,9
0.192174,6364,53
0.006215,2178,10
0.000944,680,13
0.000186,2469,13
0.001057,2768,11
0.087924,4338,142
7.4e-05,548,21
0.203552,7315,15
0.001236,3833,37
0.000847,2876,9
0.000218,550,29
0.001893,748,22
0.002359,2271,31
0.001778,7421,15
0.089084,2180,13
0.202949,7315,28
0.297166,552,12
0.099655,1921,41
1.000128,2273,11
0.10323,802,18
0.197802,555,22
0.205952,4338,310
0.193135,801,9
0.201606,3872,24
0.600855,1801,19
0.197202,7437,6
0.001488,2622,32
0.101942,3835,186
0.097197,1695,22
0.00164,5292,9
0.096915,803,16
65.502409,839,91
0.198561,812,8
0.100006,1601,9
0.172955,1595,9
0.030337,46,14
0.000985,2165,7
0.097399,864,15
0.128975,421,18
0.113469,7429,7
0.157937,1828,73
0.00068,1601,12
0.100902,74,67
7e-06,2260,9
0.001546,2188,38
0.195107,1000,13
0.160855,1618,129
0.13864,812,16
8.9e-05,2260,13
0.039742,2814,69
0.079884,192,28
0.380057,1637,27
0.100681,2816,8
0.299304,2260,17
0.200513,1863,6
0.103324,1370,9
0.198394,7436,6
0.197932,1002,67
0.061393,423,23
0.038403,1371,9
0.203036,2260,17
6.5e-05,1984,16
0.097493,2168,17
0.100834,540,14
0.002256,1594,10
0.026494,7412,11
0.070573,2898,12
0.19944,1984,16
0.100361,1865,20
0.102627,5981,11
3.3e-05,7436,13
0.098668,1637,142
0.023852,2784,55
0.299338,5721,29
0.175654,1372,8
0.099889,84,180
0.00099,543,12
0.103327,1531,10
0.100649,2168,8
0.09531,1373,9
0.20192,1867,21
0.099265,1598,94
0.100687,1024,9
0.097542,7412,50
0.099975,1373,7
0.10515,6426,14
0.197527,1306,8
0.300146,2782,13
0.198807,698,18
0.098697,1599,37
0.002954,2623,36
0.205109,970,10
0.0951,1547,9
0.097644,2234,69
0.758845,5981,12
0.060561,1547,9
0.081767,1373,7
3.5e-05,7436,19
0.002535,2236,17
0.097375,2172,14
0.13255,416,9
0.026042,2147,8
0.124241,2657,12
0.61462,675,47
0.30051,2148,14
0.107495,7435,31
0.109527,548,13
0.119217,1306,10
0.020917,6164,12
40.094922,22,7
0.020062,301,13
0.242741,2160,14
0.006443,144,12
0.079196,1175,175
0.523302,3337,14
0.346312,22,17
0.116435,2575,19
0.161524,1070,15
0.000258,1911,14
0.027218,558,29
0.181163,1611,9
0.468363,965,21
0.336099,303,10
0.13918,448,9
0.046829,7436,6
0.002622,2578,9
0.044414,149,9
0.455398,224,22
2.403497,1619,14
0.0012,24,8
0.204923,450,6
0.088945,2171,33
0.101582,152,17
0.000241,1128,11
0.099151,1891,6
0.006998,1129,15
0.091464,3964,20
0.000794,7394,79
0.000126,1632,7
0.40493,575,7
0.001547,2031,55
8e-05,2184,8
0.000899,416,75
0.097817,1915,12
0.102259,7436,9
0.091537,7394,22
0.006223,1130,12
0.093734,2533,6
0.00834,1896,55
0.191973,1471,15
0.006846,2985,7
0.000139,188,9
0.093128,3106,60
0.003598,1105,8
0.198052,1912,12
0.000836,1111,10
2.3e-05,1912,26
0.39912,189,9
4.7e-05,173,12
0.00142,2519,8
0.596204,2979,25
0.300043,1105,8
0.00268,191,7
0.000321,7390,72
0.098841,174,12
0.298828,1105,7
0.301874,708,51
0.000128,1866,18
0.003969,7436,7
0.001078,175,9
0.094545,7435,9
0.10254,1105,11
0.000825,658,16
0.576128,51,13
0.118091,2977,53
0.143686,7435,8
0.796563,4270,6
0.079747,1106,11
0.08006,7436,9
0.019322,7390,46
0.000402,2193,15
0.480999,244,24
0.12997,51,7
0.069138,7436,12
8.1e-05,1191,27
0.202104,7390,41
0.097792,969,9
4.9e-05,116,7
0.100294,2195,9
0.199703,53,6
0.004287,243,23
0.097903,96,9
0.299729,1908,58
0.001452,147,8
0.199389,7436,12
0.002285,579,22
0.09661,97,10
0.462655,147,16
0.077152,2311,17
0.361851,7435,12
0.096795,1196,26
0.501477,1053,13
3.8e-05,7435,11
0.11032,727,12
0.204378,57,14
0.002664,579,11
0.181039,188,9
0.300325,4113,6
0.002066,471,31
0.328659,7436,11
0.269084,3415,6
1.3e-05,578,6
0.099891,560,26
0.199944,4329,15
0.115744,2204,17
0.021171,4113,25
0.064224,1399,29
0.09891,1508,151
2.7e-05,577,7
0.004272,1135,12
0.198413,2356,12
0.424776,349,7
0.208253,575,7
0.164317,2206,13
0.101492,2356,6
4.1e-05,3413,7
0.002302,1913,94
0.024449,994,21
0.091617,1105,11
0.280094,7436,9
0.104937,7436,8
0.094945,349,34
0.100152,4114,21
0.001386,2356,11
0.166349,3818,12
0.175045,4115,6
0.27246,350,9
0.459294,4116,20
0.054803,7436,7
0.374564,2530,8
0.101728,1918,58
0.319113,638,12
0.175094,352,31
0.24551,456,72
0.011714,581,153
0.069629,2215,27
0.014517,22,10
0.058633,1484,6
0.763011,1484,6
0.037024,2224,9
0.100906,2530,35
0.499138,7436,9
0.043082,7435,12
0.009879,2115,15
0.167546,1169,297
0.353406,2224,21
0.094274,2128,15
0.036395,7436,9
0.000294,352,29
0.095342,7436,8
0.448464,2129,49
0.151339,1351,22
0.043557,1469,16
0.056528,2226,19
7.617382,1444,18
0.097524,240,9
0.201788,651,10
0.000128,3251,10
0.000138,2766,8
0.099843,1775,6
0.001184,7412,68
0.093367,125,6
0.000905,2731,12
0.100003,3324,15
0.004091,3600,7
0.193041,4256,21
0.000216,1061,30
0.002928,1680,73
0.000975,1447,17
0.002079,125,6
0.093027,1137,20
1.202247,126,19
0.000963,1683,11
0.101527,2765,9
0.000555,2764,10
7.4e-05,430,9
0.098095,2454,13
0.003215,3651,14
0.003726,81,12
0.002163,1685,9
0.08962,3115,10
0.003125,1684,10
0.000895,1234,10
0.094305,982,9
0.000198,431,9
2.600008,3035,18
0.102862,1234,10
0.001001,3113,12
0.101447,155,6
0.097811,3600,9
0.002754,1139,16
0.097078,1235,7
0.102994,1235,9
0.402845,155,13
0.094332,7411,58
0.000773,1638,6
0.097052,3600,9
0.107332,1639,6
0.003736,3600,16
0.192821,1075,7
0.50146,1074,6
0.000728,431,8
0.000192,2431,76
0.004239,1753,88
0.090698,7436,13
6e-05,430,9
0.003105,3041,16
0.098984,1667,9
1.898531,431,8
0.098999,7436,12
0.100518,126,26
0.003157,7416,67
0.000818,1075,6
0.001051,166,22
0.092554,85,19
0.00352,7406,10
0.000966,7423,67
9.6e-05,2448,940
0.002906,2436,28
0.091979,127,12
0.001034,166,9
0.509744,1122,12
0.000181,1638,6
0.000967,2389,21
0.092031,129,22
0.098251,167,17
0.001136,7415,64
0.001078,3360,584
0.002398,7413,79
0.000145,112,29
0.092736,1139,13
0.000262,52,19
4.5e-05,1642,6
0.003906,1208,9
0.003757,128,10
0.097979,7436,11
0.000938,7396,18
0.097729,123,20
0.001917,87,8
0.098004,7416,37
0.001197,51,13
0.002882,1797,43
0.09205,89,9
0.00555,3469,18
0.001233,999,11
0.000186,6114,9
0.095731,2529,13
0.004783,225,12
0.004042,225,16
0.095849,256,39
0.093012,1671,130
0.00461,7375,11
0.097585,1208,22
0.101373,742,24
0.000958,1124,19
0.002121,1001,11
0.001946,948,13
0.002817,2985,12
0.090759,91,11
0.005371,2436,15
0.099918,629,9
0.0989,1797,72
0.094472,1526,31
0.002709,2042,32
0.000117,289,11
0.00014,1124,14
0.097795,950,18
0.004874,1234,13
0.192647,628,27
0.002535,1671,41
0.197804,1260,8
0.400764,62,44
0.398849,1126,19
0.1001,2551,7
1.6e-05,2045,10
0.203294,950,15
0.196485,7239,10
0.000214,1838,11
0.004424,226,9
6.3e-05,1666,35
0.000149,65,11
0.295233,1338,22
6e-06,2813,24
0.603372,630,13
0.003341,1909,7
0.195503,7436,76
0.098744,5011,16
0.299207,4464,19
0.205053,1694,8
0.294887,1124,12
0.00012,631,14
0.099699,3177,11
0.102139,950,11
0.098413,226,9
0.100855,1804,17
0.100278,70,40
0.101187,3486,18
0.097399,5722,6
0.004266,754,24
0.000277,1693,18
0.00339,5009,23
0.093151,2815,40
0.498872,5722,6
0.200181,1703,8
0.002176,905,19
0.097457,3181,25
0.003862,1914,12
0.196314,631,18
0.502047,1914,14
0.097787,1693,55
0.203484,1226,127
0.099734,2464,13
0.296794,1118,12
0.003314,2837,14
0.298043,1914,14
0.003486,632,9
0.29515,1693,22
0.000132,76,76
0.103408,1382,11
0.097542,763,63
0.205936,632,12
0.121666,1118,15
0.411899,1924,15
0.460922,7436,6
0.04486,3474,34
0.001635,2207,9
0.052794,1694,31
0.004892,1913,12
0.410284,1914,11
0.084072,1117,8
0.101439,630,7
0.401479,1780,18
0.042558,1694,30
0.020237,6376,7
0.011209,2465,12
0.074433,1915,10
0.04945,3050,9
0.101513,1117,15
0.19767,2420,13
0.056826,632,12
0.24728,90,131
0.203548,2207,8
0.015252,3050,9
0.082182,6376,15
0.099171,1819,9
0.095839,1914,8
0.001663,2420,13
13.327886,7421,6
0.005224,2951,9
0.089701,522,8
0.005549,2330,8
0.095918,1785,10
0.005902,7436,66
0.000999,176,9
0.192831,329,79
0.001466,243,9
0.104593,173,8
1.298647,3022,7
0.19909,3937,11
0.094751,2950,9
0.007424,1888,7
0.000836,7435,10
0.100396,680,7
0.101148,2040,73
0.092609,7436,9
0.098821,331,12
0.0001,7436,7
0.000911,128,12
0.001047,539,54
0.304447,5754,6
0.095088,304,18
0.000123,1479,53
0.098933,1626,49
0.004117,1785,8
2.4e-05,6121,14
0.095944,2403,12
0.099663,331,7
0.104404,4112,7
0.19683,248,9
1.401276,7412,8
9.6e-05,260,18
0.002552,349,253
0.103697,485,19
2.056594,343,8
0.099974,345,7
0.199883,146,19
0.00603,759,11
0.195278,3744,21
0.112226,343,8
0.087671,161,6
0.105669,4355,7
0.002495,2752,21
0.312801,3745,12
0.001091,6289,9
0.447695,351,6
0.132883,145,24
0.150433,6289,10
0.029523,1230,36
0.016615,238,65
0.499641,3745,17
0.11669,1910,6
0.106574,4037,14
0.014641,238,13
0.101258,1157,11
0.098601,99,11
0.000234,260,18
0.000847,13,38
1.3e-05,7412,15
0.00202,195,6
0.100095,3030,8
0.095949,530,12
0.000729,2597,9
0.200378,326,11
0.066376,1607,30
0.031983,167,60
0.181672,146,10
0.182294,6289,16
0.000161,180,9
0.104563,981,6
0.031737,98,14
0.000956,257,43
0.099837,1981,6
0.004972,12,48
0.000743,855,48
0.056721,1913,20
0.004587,1609,21
0.036474,117,6
0.000796,97,8
0.058084,4279,11
0.041653,4467,15
0.001725,1774,27
0.058787,938,8
0.000924,67,9
0.039017,506,16
0.094597,174,7
0.098631,136,32
0.097756,1499,24
0.006269,117,6
0.00287,2720,45
0.092604,167,70
0.000196,2758,7
0.100363,180,8
3.3e-05,98,14
0.000157,181,30
0.006201,3569,17
0.000774,331,12
0.000924,260,23
7.9e-05,4118,11
0.099361,1158,10
0.000262,1785,9
0.060527,3747,31
0.099735,1910,10
4.9e-05,4139,14
0.031606,98,6
0.001221,1478,31
0.003059,4970,37
0.003362,1159,9
0.060614,50,20
5.7e-05,342,7
0.035562,1830,82
0.002941,2758,18
0.000123,2824,18
0.000856,4094,9
0.00012,3120,13
0.092966,1777,18
0.002575,147,12
0.002399,261,15
0.001908,1778,6
0.093884,117,9
9.7e-05,195,31
0.001332,2824,21
0.002025,1159,8
0.072737,181,16
0.028729,1478,18
4e-05,7436,41
0.001679,351,7
0.058996,342,7
0.033597,506,13
8.9e-05,867,16
0.065763,67,15
0.031757,175,40
0.001962,1482,31
0.004459,7436,15
0.095207,504,24
0.00258,2446,46
0.000755,354,11
0.001085,4090,11
0.097179,351,9
0.101567,7436,10
0.000123,7435,64
0.095274,1480,6
